Date,Price,Open,High,Low,Vol.,Change %
11/11/2021,76103,75716,76877,75096,1.42M,0.72%
11/12/2021,76025,76103,76103,75484,784.49K,-0.10%
11/15/2021,75638,76103,76645,75251,978.31K,-0.51%
11/16/2021,75251,75638,76258,75096,901.24K,-0.51%
11/17/2021,75871,75251,75948,75251,1.01M,0.82%
11/18/2021,75096,76103,76103,75096,905.58K,-1.02%
11/19/2021,75174,75251,75793,75174,526.99K,0.10%
11/22/2021,76490,75329,76567,75174,1.30M,1.75%
11/23/2021,76722,76645,76722,76025,700.78K,0.30%
11/24/2021,81135,76800,81755,76800,2.40M,5.75%
11/25/2021,82916,81290,83613,80980,1.88M,2.20%
11/26/2021,81290,82606,83767,80516,1.12M,-1.96%
11/29/2021,78271,79974,81213,78193,1.09M,-3.71%
11/30/2021,76567,80516,80516,76567,1.71M,-2.18%
12/1/2021,76645,76955,78580,76103,703.71K,0.10%
12/2/2021,76722,77651,78038,76490,1.01M,0.10%
12/3/2021,75871,76800,78038,75484,1.02M,-1.11%
12/6/2021,73858,75871,77419,73858,1.29M,-2.65%
12/7/2021,76025,74400,76955,74400,1.05M,2.93%
12/8/2021,76413,75871,76955,75871,647.57K,0.51%
12/9/2021,76800,75406,76955,75329,1.03M,0.51%
12/10/2021,77419,78193,79587,77342,2.40M,0.81%
12/13/2021,77109,78967,78967,76800,1.32M,-0.40%
12/14/2021,76877,77109,77806,76722,1.10M,-0.30%
12/15/2021,77342,77032,77961,76645,934.42K,0.60%
12/16/2021,76722,78038,78038,75948,1.34M,-0.80%
12/17/2021,74709,77419,77419,74709,4.43M,-2.62%
12/20/2021,77032,76258,77032,75948,940.28K,3.11%
12/21/2021,76567,76645,77264,76258,987.75K,-0.60%
12/22/2021,76900,77000,77800,76600,1.92M,0.43%
12/23/2021,76500,77500,78900,76500,1.49M,-0.52%
12/24/2021,78500,76800,78500,76800,849.40K,2.61%
12/27/2021,79800,78900,80300,77900,934.10K,1.66%
12/28/2021,80000,80000,81000,78000,1.17M,0.25%
12/29/2021,79500,79500,79800,79100,440.00K,-0.63%
12/30/2021,78400,79800,79900,77700,920.30K,-1.38%
12/31/2021,78800,79000,79200,78400,422.00K,0.51%
1/4/2022,79000,79000,79400,78000,1.13M,0.25%
1/5/2022,78000,79000,80400,78000,1.60M,-1.27%
1/6/2022,79100,78600,79900,77900,1.22M,1.41%
1/7/2022,79800,79600,79900,78200,966.20K,0.88%
1/10/2022,79500,79700,79900,78500,1.10M,-0.38%
1/11/2022,79400,80000,80000,78500,952.70K,-0.13%
1/12/2022,80000,79400,80000,78000,1.80M,0.76%
1/13/2022,81900,80500,84400,80200,2.53M,2.38%
1/14/2022,83400,81900,83400,81000,1.52M,1.83%
1/17/2022,86200,83000,88000,82300,2.63M,3.36%
1/18/2022,87600,85500,87600,84000,1.70M,1.62%
1/19/2022,86800,87500,87500,85000,914.80K,-0.91%
1/20/2022,87100,85200,87500,83100,2.79M,0.35%
1/21/2022,89200,86900,90000,86100,2.50M,2.41%
1/24/2022,93000,89400,93500,88200,2.73M,4.26%
1/25/2022,95800,92500,96000,89000,2.40M,3.01%
1/26/2022,94500,95800,95800,92600,2.52M,-1.36%
1/27/2022,91000,93000,94500,90400,1.73M,-3.70%
1/28/2022,89000,91000,92000,89000,2.06M,-2.20%
2/7/2022,92400,90600,92900,89500,1.62M,3.82%
2/8/2022,92000,92400,92400,90100,1.15M,-0.43%
2/9/2022,90800,91200,91900,90300,1.58M,-1.30%
2/10/2022,91300,91100,93400,91000,1.83M,0.55%
2/11/2022,90000,91300,91600,90000,1.16M,-1.42%
2/14/2022,86000,88100,88800,86000,3.63M,-4.44%
2/15/2022,87000,86000,88300,83800,2.45M,1.16%
2/16/2022,87000,87500,87900,86400,1.29M,0.00%
2/17/2022,87500,87000,87700,86800,1.43M,0.57%
2/18/2022,87200,86400,87500,86400,1.07M,-0.34%
2/21/2022,87400,86600,87600,86600,1.02M,0.23%
2/22/2022,86800,87000,87000,85000,1.54M,-0.69%
2/23/2022,86900,87000,87000,85800,986.30K,0.12%
2/24/2022,85300,86700,86800,85000,2.08M,-1.84%
2/25/2022,85100,85300,85900,85000,1.62M,-0.23%
2/28/2022,84500,85100,85100,84400,1.32M,-0.71%
3/1/2022,85000,84500,85400,84100,1.30M,0.59%
3/2/2022,85000,85600,85600,84200,1.66M,0.00%
3/3/2022,85500,85000,85500,84700,1.05M,0.59%
3/4/2022,84900,85200,85500,84800,1.06M,-0.70%
3/7/2022,84900,84300,84900,83900,1.00M,0.00%
3/8/2022,81500,83800,84500,81500,2.94M,-4.00%
3/9/2022,83000,81800,83100,81700,1.33M,1.84%
3/10/2022,83500,83000,83700,82900,1.15M,0.60%
3/11/2022,83800,83700,83900,83000,876.10K,0.36%
3/14/2022,84200,83300,84200,83200,1.44M,0.48%
3/15/2022,81100,84000,84100,81000,2.39M,-3.68%
3/16/2022,82500,81300,83200,81300,1.00M,1.73%
3/17/2022,83000,83000,83500,82700,1.22M,0.61%
